,team_number,ELO,Qualification_matches_played
8736,23372,1500,0
8737,23373,1500,0
8738,23374,1500,0
8739,23375,1500,0
8740,23376,1500,0
8741,23377,1500,0
8742,23378,1500,0
8743,23379,1500,0
8744,23380,1500,0
8745,23381,1500,0
8746,23382,1500,0
8747,23383,1500,0
8748,23384,1500,0
8749,23385,1500,0
8750,23386,1500,0
8751,23387,1500,0
8752,23388,1500,0
8753,23389,1500,0
8754,23390,1500,0
8755,23391,1500,0
8756,23392,1500,0
8757,23393,1500,0
8758,23394,1500,0
8759,23395,1500,0
8760,23396,1500,0
8761,23397,1500,0
8762,23398,1500,0
8763,23399,1500,0
8764,23400,1500,0
8765,23401,1500,0
8766,23402,1500,0
8767,23403,1500,0
8768,23404,1500,0
8769,23405,1500,0
8770,23406,1500,0
8771,23407,1500,0
8772,23408,1500,0
8773,23409,1500,0
8774,23410,1500,0
8775,23411,1500,0
8776,23412,1500,0
8777,23413,1500,0
8778,23414,1500,0
8779,23415,1500,0
8780,23416,1500,0
8781,23417,1500,0
8782,23418,1500,0
8783,23419,1500,0
8784,23420,1500,0
8785,23421,1500,0
8786,23422,1500,0
8787,23423,1500,0
8788,23424,1500,0
8789,23425,1500,0
8790,23426,1500,0
8791,23427,1500,0
8792,23428,1500,0
8793,23429,1500,0
8794,23430,1500,0
8795,23431,1500,0
8796,23432,1500,0
8797,23433,1500,0
8798,23434,1500,0
8799,23435,1500,0
8800,23436,1500,0
8801,23437,1500,0
8802,23438,1500,0
8803,23439,1500,0
8804,23440,1500,0
8805,23441,1500,0
8806,23442,1500,0
8807,23443,1500,0
8808,23444,1500,0
8809,23445,1500,0
8810,23446,1500,0
8811,23447,1500,0
8812,23448,1500,0
8813,23449,1500,0
8814,23450,1500,0
8815,23451,1500,0
8816,23452,1500,0
8817,23453,1500,0
8818,23454,1500,0
8819,23455,1500,0
8820,23456,1500,0
8821,23457,1500,0
8822,23458,1500,0
8823,23459,1500,0
8824,23460,1500,0
8825,23461,1500,0
8826,23462,1500,0
8827,23463,1500,0
8828,23464,1500,0
8829,23465,1500,0
8830,23466,1500,0
8831,23467,1500,0
8832,23468,1500,0
8833,23469,1500,0
8834,23470,1500,0
8835,23471,1500,0
8836,23472,1500,0
8837,23473,1500,0
8838,23474,1500,0
8839,23475,1500,0
8840,23476,1500,0
8841,23477,1500,0
8842,23478,1500,0
8843,23479,1500,0
8844,23480,1500,0
8845,23481,1500,0
8846,23482,1500,0
8847,23483,1500,0
8848,23484,1500,0
8849,23485,1500,0
8850,23486,1500,0
8851,23487,1500,0
8852,23488,1500,0
8853,23489,1500,0
8854,23490,1500,0
8855,23491,1500,0
8856,23492,1500,0
8857,23493,1500,0
8858,23494,1500,0
8859,23495,1500,0
8860,23496,1500,0
8861,23497,1500,0
8862,23498,1500,0
8863,23499,1500,0
8864,23500,1500,0
8865,23501,1500,0
8866,23502,1500,0
8867,23503,1500,0
8868,23504,1500,0
8869,23505,1500,0
8870,23506,1500,0
8871,23507,1500,0
8872,23508,1500,0
8873,23509,1500,0
8874,23510,1500,0
8875,23511,1500,0
8876,23512,1500,0
8877,23513,1500,0
8878,23514,1500,0
8879,23515,1500,0
8880,23516,1500,0
8881,23517,1500,0
8882,23518,1500,0
8883,23519,1500,0
8884,23520,1500,0
8885,23521,1500,0
8886,23522,1500,0
8887,23523,1500,0
8888,23524,1500,0
8889,23525,1500,0
8890,23526,1500,0
8891,23527,1500,0
8892,23528,1500,0
8893,23529,1500,0
8894,23530,1500,0
8895,23531,1500,0
8896,23532,1500,0
8897,23533,1500,0
8898,23534,1500,0
8899,23535,1500,0
8900,23536,1500,0
8901,23537,1500,0
8902,23538,1500,0
8903,23539,1500,0
8904,23540,1500,0
8905,23541,1500,0
8906,23542,1500,0
8907,23543,1500,0
8908,23544,1500,0
8909,23545,1500,0
8910,23546,1500,0
8911,23547,1500,0
8912,23548,1500,0
8913,23549,1500,0
8914,23550,1500,0
8915,23551,1500,0
8916,23552,1500,0
8917,23553,1500,0
8918,23554,1500,0
8919,23555,1500,0
8920,23556,1500,0
8921,23557,1500,0
8922,23558,1500,0
8923,23559,1500,0
8924,23560,1500,0
8925,23561,1500,0
8926,23562,1500,0
8927,23563,1500,0
8928,23564,1500,0
8929,23565,1500,0
8930,23566,1500,0
8931,23567,1500,0
8932,23568,1500,0
8933,23569,1500,0
8934,23570,1500,0
8935,23571,1500,0
8936,23572,1500,0
8937,23573,1500,0
8938,23574,1500,0
8939,23575,1500,0
8940,23576,1500,0
8941,23577,1500,0
8942,23578,1500,0
8943,23579,1500,0
8944,23580,1500,0
8945,23581,1500,0
8946,23582,1500,0
8947,23583,1500,0
8948,23584,1500,0
8949,23585,1500,0
8950,23586,1500,0
8951,23587,1500,0
8952,23588,1500,0
8953,23589,1500,0
8954,23590,1500,0
8955,23591,1500,0
8956,23592,1500,0
8957,23593,1500,0
8958,23594,1500,0
8959,23595,1500,0
8960,23596,1500,0
8961,23597,1500,0
8962,23598,1500,0
8963,23599,1500,0
8964,23600,1500,0
8965,23601,1500,0
8966,23602,1500,0
8967,23603,1500,0
8968,23604,1500,0
8969,23605,1500,0
8970,23606,1500,0
8971,23607,1500,0
8972,23608,1500,0
8973,23609,1500,0
8974,23610,1500,0
8975,23611,1500,0
8976,23612,1500,0
8977,23613,1500,0
8978,23614,1500,0
8979,23615,1500,0
8980,23616,1500,0
8981,23617,1500,0
8982,23618,1500,0
8983,23619,1500,0
8984,23620,1500,0
8985,23621,1500,0
8986,23622,1500,0
8987,23623,1500,0
8988,23624,1500,0
8989,23625,1500,0
8990,23626,1500,0
8991,23627,1500,0
8992,23628,1500,0
8993,23629,1500,0
8994,23630,1500,0
8995,23631,1500,0
8996,23632,1500,0
8997,23633,1500,0
8998,23634,1500,0
8999,23635,1500,0
9000,23636,1500,0
9001,23637,1500,0
9002,23638,1500,0
9003,23639,1500,0
9004,23640,1500,0
9005,23641,1500,0
9006,23642,1500,0
9007,23643,1500,0
9008,23644,1500,0
9009,23645,1500,0
9010,23646,1500,0
9011,23647,1500,0
9012,23648,1500,0
9013,23649,1500,0
9014,23650,1500,0
9015,23651,1500,0
9016,23652,1500,0
9017,23653,1500,0
9018,23654,1500,0
9019,23655,1500,0
9020,23656,1500,0
9021,23657,1500,0
9022,23658,1500,0
9023,23659,1500,0
9024,23660,1500,0
9025,23661,1500,0
9026,23662,1500,0
9027,23663,1500,0
9028,23664,1500,0
9029,23665,1500,0
9030,23666,1500,0
9031,23667,1500,0
9032,23668,1500,0
9033,23669,1500,0
9034,23670,1500,0
9035,23671,1500,0
9036,23672,1500,0
9037,23673,1500,0
9038,23674,1500,0
9039,23675,1500,0
9040,23676,1500,0
9041,23677,1500,0
9042,23678,1500,0
9043,23679,1500,0
9044,23680,1500,0
9045,23681,1500,0
9046,23682,1500,0
9047,23683,1500,0
9048,23684,1500,0
9049,23685,1500,0
9050,23686,1500,0
9051,23687,1500,0
9052,23688,1500,0
9053,23689,1500,0
9054,23690,1500,0
9055,23691,1500,0
9056,23692,1500,0
9057,23693,1500,0
9058,23694,1500,0
9059,23695,1500,0
9060,23696,1500,0
9061,23697,1500,0
9062,23698,1500,0
9063,23699,1500,0
9064,23700,1500,0
9065,23701,1500,0
9066,23702,1500,0
9067,23703,1500,0
9068,23704,1500,0
9069,23705,1500,0
9070,23706,1500,0
9071,23707,1500,0
9072,23708,1500,0
9073,23709,1500,0
9074,23710,1500,0
9075,23711,1500,0
9076,23712,1500,0
9077,23713,1500,0
9078,23714,1500,0
9079,23715,1500,0
9080,23716,1500,0
9081,23717,1500,0
9082,23718,1500,0
9083,23719,1500,0
9084,23720,1500,0
9085,23721,1500,0
9086,23722,1500,0
9087,23723,1500,0
9088,23724,1500,0
9089,23725,1500,0
9090,23726,1500,0
9091,23727,1500,0
9092,23728,1500,0
9093,23729,1500,0
9094,23730,1500,0
9095,23731,1500,0
9096,23732,1500,0
9097,23733,1500,0
9098,23734,1500,0
9099,23735,1500,0
9100,23736,1500,0
9101,23737,1500,0
9102,23738,1500,0
9103,23739,1500,0
9104,23740,1500,0
9105,23741,1500,0
9106,23742,1500,0
9107,23743,1500,0
9108,23744,1500,0
9109,23745,1500,0
9110,23746,1500,0
9111,23747,1500,0
9112,23748,1500,0
9113,23749,1500,0
9114,23750,1500,0
9115,23751,1500,0
9116,23752,1500,0
9117,23753,1500,0
9118,23754,1500,0
9119,23755,1500,0
9120,23756,1500,0
9121,23757,1500,0
9122,23758,1500,0
9123,23759,1500,0
9124,23760,1500,0
9125,23761,1500,0
9126,23762,1500,0
9127,23763,1500,0
9128,23764,1500,0
9129,23765,1500,0
9130,23766,1500,0
9131,23767,1500,0
9132,23768,1500,0
9133,23769,1500,0
9134,23770,1500,0
9135,23771,1500,0
9136,23772,1500,0
9137,23773,1500,0
9138,23774,1500,0
9139,23775,1500,0
9140,23776,1500,0
9141,23777,1500,0
9142,23778,1500,0
9143,23779,1500,0
9144,23780,1500,0
9145,23781,1500,0
9146,23782,1500,0
9147,23783,1500,0
9148,23784,1500,0
9149,23785,1500,0
9150,23786,1500,0
9151,23787,1500,0
9152,23788,1500,0
9153,23789,1500,0
9154,23790,1500,0
9155,23791,1500,0
9156,23792,1500,0
9157,23793,1500,0
9158,23794,1500,0
9159,23795,1500,0
9160,23796,1500,0
9161,23797,1500,0
9162,23798,1500,0
9163,23799,1500,0
9164,23800,1500,0
9165,23801,1500,0
9166,23802,1500,0
9167,23803,1500,0
9168,23804,1500,0
9169,23805,1500,0
9170,23806,1500,0
9171,23807,1500,0
9172,23808,1500,0
9173,23809,1500,0
9174,23810,1500,0
9175,23811,1500,0
9176,23812,1500,0
9177,23813,1500,0
9178,23814,1500,0
9179,23815,1500,0
9180,23816,1500,0
9181,23817,1500,0
9182,23818,1500,0
9183,23819,1500,0
9184,23820,1500,0
9185,23821,1500,0
9186,23822,1500,0
9187,23823,1500,0
9188,23824,1500,0
9189,23825,1500,0
9190,23826,1500,0
9191,23827,1500,0
9192,23828,1500,0
9193,23829,1500,0
9194,23830,1500,0
9195,23831,1500,0
9196,23832,1500,0
9197,23833,1500,0
9198,23834,1500,0
9199,23835,1500,0
9200,23836,1500,0
9201,23837,1500,0
9202,23838,1500,0
9203,23839,1500,0
9204,23840,1500,0
9205,23841,1500,0
9206,23842,1500,0
9207,23843,1500,0
9208,23844,1500,0
9209,23845,1500,0
9210,23846,1500,0
9211,23847,1500,0
9212,23848,1500,0
9213,23849,1500,0
9214,23850,1500,0
9215,23851,1500,0
9216,23852,1500,0
9217,23853,1500,0
9218,23854,1500,0
9219,23855,1500,0
9220,23856,1500,0
9221,23857,1500,0
9222,23858,1500,0
9223,23859,1500,0
9224,23860,1500,0
9225,23861,1500,0
9226,23862,1500,0
9227,23863,1500,0
9228,23864,1500,0
9229,23865,1500,0
9230,23866,1500,0
9231,23867,1500,0
9232,23868,1500,0
9233,23869,1500,0
9234,23870,1500,0
9235,23871,1500,0
9236,23872,1500,0
9237,23873,1500,0
9238,23874,1500,0
9239,23875,1500,0
9240,23876,1500,0
9241,23877,1500,0
9242,23878,1500,0
9243,23879,1500,0
9244,23880,1500,0
9245,23881,1500,0
9246,23882,1500,0
9247,23883,1500,0
9248,23884,1500,0
9249,23885,1500,0
9250,23886,1500,0
9251,23887,1500,0
9252,23888,1500,0
9253,23889,1500,0
9254,23890,1500,0
9255,23891,1500,0
9256,23892,1500,0
9257,23893,1500,0
9258,23894,1500,0
9259,23895,1500,0
9260,23896,1500,0
9261,23897,1500,0
9262,23898,1500,0
9263,23899,1500,0
9264,23900,1500,0
9265,23901,1500,0
9266,23902,1500,0
9267,23903,1500,0
9268,23904,1500,0
9269,23905,1500,0
9270,23906,1500,0
9271,23907,1500,0
9272,23908,1500,0
9273,23909,1500,0
9274,23910,1500,0
9275,23911,1500,0
9276,23912,1500,0
9277,23913,1500,0
9278,23914,1500,0
9279,23915,1500,0
9280,23916,1500,0
9281,23917,1500,0
9282,23918,1500,0
9283,23919,1500,0
9284,23920,1500,0
9285,23921,1500,0
9286,23922,1500,0
9287,23923,1500,0
9288,23924,1500,0
9289,23925,1500,0
9290,23926,1500,0
9291,23927,1500,0
9292,23928,1500,0
9293,23929,1500,0
9294,23930,1500,0
9295,23931,1500,0
9296,23932,1500,0
9297,23933,1500,0
9298,23934,1500,0
9299,23935,1500,0
9300,23936,1500,0
9301,23937,1500,0
9302,23938,1500,0
9303,23939,1500,0
9304,23940,1500,0
9305,23941,1500,0
9306,23942,1500,0
9307,23943,1500,0
9308,23944,1500,0
9309,23945,1500,0
9310,23946,1500,0
9311,23947,1500,0
9312,23948,1500,0
9313,23949,1500,0
9314,23950,1500,0
9315,23951,1500,0
9316,23952,1500,0
9317,23953,1500,0
9318,23954,1500,0
9319,23955,1500,0
9320,23956,1500,0
9321,23957,1500,0
9322,23958,1500,0
9323,23959,1500,0
9324,23960,1500,0
9325,23961,1500,0
9326,23962,1500,0
9327,23963,1500,0
9328,23964,1500,0
9329,23965,1500,0
9330,23966,1500,0
9331,23967,1500,0
9332,23968,1500,0
9333,23969,1500,0
9334,23970,1500,0
9335,23971,1500,0
9336,23972,1500,0
9337,23973,1500,0
9338,23974,1500,0
9339,23975,1500,0
9340,23976,1500,0
9341,23977,1500,0
9342,23978,1500,0
9343,23979,1500,0
9344,23980,1500,0
9345,23981,1500,0
9346,23982,1500,0
9347,23983,1500,0
9348,23984,1500,0
9349,23985,1500,0
9350,23986,1500,0
9351,23987,1500,0
9352,23988,1500,0
9353,23989,1500,0
9354,23990,1500,0
9355,23991,1500,0
9356,23992,1500,0
9357,23993,1500,0
9358,23994,1500,0
9359,23995,1500,0
9360,23996,1500,0
9361,23997,1500,0
9362,23998,1500,0
9363,23999,1500,0
9364,24000,1500,0
9365,24001,1500,0
9366,24002,1500,0
9367,24003,1500,0
9368,24004,1500,0
9369,24005,1500,0
9370,24006,1500,0
9371,24007,1500,0
9372,24008,1500,0
9373,24009,1500,0
9374,24010,1500,0
9375,24011,1500,0
9376,24012,1500,0
9377,24013,1500,0
9378,24014,1500,0
9379,24015,1500,0
9380,24016,1500,0
9381,24017,1500,0
9382,24018,1500,0
9383,24019,1500,0
9384,24020,1500,0
9385,24021,1500,0
9386,24022,1500,0
9387,24023,1500,0
9388,24024,1500,0
9389,24025,1500,0
9390,24026,1500,0
9391,24027,1500,0
9392,24028,1500,0
9393,24029,1500,0
9394,24030,1500,0
9395,24031,1500,0
9396,24032,1500,0
9397,24033,1500,0
9398,24034,1500,0
9399,24035,1500,0
9400,24036,1500,0
9401,24037,1500,0
9402,24038,1500,0
9403,24039,1500,0
9404,24040,1500,0
9405,24041,1500,0
9406,24042,1500,0
9407,24043,1500,0
9408,24044,1500,0
9409,24045,1500,0
9410,24046,1500,0
9411,24047,1500,0
9412,24048,1500,0
9413,24049,1500,0
9414,24050,1500,0
9415,24051,1500,0
9416,24052,1500,0
9417,24053,1500,0
9418,24054,1500,0
9419,24055,1500,0
9420,24056,1500,0
9421,24057,1500,0
9422,24058,1500,0
9423,24059,1500,0
9424,24060,1500,0
9425,24061,1500,0
9426,24062,1500,0
9427,24063,1500,0
9428,24064,1500,0
9429,24065,1500,0
9430,24066,1500,0
9431,24067,1500,0
9432,24068,1500,0
9433,24069,1500,0
9434,24070,1500,0
9435,24071,1500,0
9436,24072,1500,0
9437,24073,1500,0
9438,24074,1500,0
9439,24075,1500,0
9440,24076,1500,0
9441,24077,1500,0
9442,24078,1500,0
9443,24079,1500,0
9444,24080,1500,0
9445,24081,1500,0
9446,24082,1500,0
9447,24083,1500,0
9448,24084,1500,0
9449,24085,1500,0
9450,24086,1500,0
9451,24087,1500,0
9452,24088,1500,0
9453,24089,1500,0
9454,24090,1500,0
9455,24091,1500,0
9456,24092,1500,0
9457,24093,1500,0
9458,24094,1500,0
9459,24095,1500,0
9460,24096,1500,0
9461,24097,1500,0
9462,24098,1500,0
9463,24099,1500,0
9464,24100,1500,0
9465,24101,1500,0
9466,24102,1500,0
9467,24103,1500,0
9468,24104,1500,0
9469,24105,1500,0
9470,24106,1500,0
9471,24107,1500,0
9472,24108,1500,0
9473,24109,1500,0
9474,24110,1500,0
9475,24111,1500,0
9476,24112,1500,0
9477,24113,1500,0
9478,24114,1500,0
9479,24115,1500,0
9480,24116,1500,0
9481,24117,1500,0
9482,24118,1500,0
9483,24119,1500,0
9484,24120,1500,0
9485,24121,1500,0
9486,24122,1500,0
9487,24123,1500,0
9488,24124,1500,0
9489,24125,1500,0
9490,24126,1500,0
9491,24127,1500,0
9492,24128,1500,0
9493,24129,1500,0
9494,24130,1500,0
9495,24131,1500,0
9496,24132,1500,0
9497,24133,1500,0
9498,24134,1500,0
9499,24135,1500,0
9500,24136,1500,0
9501,24137,1500,0
9502,24138,1500,0
9503,24139,1500,0
9504,24140,1500,0
9505,24141,1500,0
9506,24142,1500,0
9507,24143,1500,0
9508,24144,1500,0
9509,24145,1500,0
9510,24146,1500,0
9511,24147,1500,0
9512,24148,1500,0
9513,24149,1500,0
9514,24150,1500,0
9515,24151,1500,0
9516,24152,1500,0
9517,24153,1500,0
9518,24154,1500,0
9519,24155,1500,0
9520,24156,1500,0
9521,24157,1500,0
9522,24158,1500,0
9523,24159,1500,0
9524,24160,1500,0
9525,24161,1500,0
9526,24162,1500,0
9527,24163,1500,0
9528,24164,1500,0
9529,24165,1500,0
9530,24166,1500,0
9531,24167,1500,0
9532,24168,1500,0
9533,24169,1500,0
9534,24170,1500,0
9535,24171,1500,0
9536,24172,1500,0
9537,24173,1500,0
9538,24174,1500,0
9539,24175,1500,0
9540,24176,1500,0
9541,24177,1500,0
9542,24178,1500,0
9543,24179,1500,0
9544,24180,1500,0
9545,24181,1500,0
9546,24182,1500,0
9547,24183,1500,0
9548,24184,1500,0
9549,24185,1500,0
9550,24186,1500,0
9551,24187,1500,0
9552,24188,1500,0
9553,24189,1500,0
9554,24190,1500,0
9555,24191,1500,0
9556,24192,1500,0
9557,24193,1500,0
9558,24194,1500,0
9559,24195,1500,0
9560,24196,1500,0
9561,24197,1500,0
9562,24198,1500,0
9563,24199,1500,0
9564,24200,1500,0
9565,24201,1500,0
9566,24202,1500,0
9567,24203,1500,0
9568,24204,1500,0
9569,24205,1500,0
9570,24206,1500,0
9571,24207,1500,0
9572,24208,1500,0
9573,24209,1500,0
9574,24210,1500,0
9575,24211,1500,0
9576,24212,1500,0
9577,24213,1500,0
9578,24214,1500,0
9579,24215,1500,0
9580,24216,1500,0
9581,24217,1500,0
9582,24218,1500,0
9583,24219,1500,0
9584,24220,1500,0
9585,24221,1500,0
9586,24222,1500,0
9587,24223,1500,0
9588,24224,1500,0
9589,24225,1500,0
9590,24226,1500,0
9591,24227,1500,0
9592,24228,1500,0
9593,24229,1500,0
9594,24230,1500,0
9595,24231,1500,0
9596,24232,1500,0
9597,24233,1500,0
9598,24234,1500,0
9599,24235,1500,0
9600,24236,1500,0
9601,24237,1500,0
9602,24238,1500,0
9603,24239,1500,0
9604,24240,1500,0
9605,24241,1500,0
9606,24242,1500,0
9607,24243,1500,0
9608,24244,1500,0
9609,24245,1500,0
9610,24246,1500,0
9611,24247,1500,0
9612,24248,1500,0
9613,24249,1500,0
9614,24250,1500,0
9615,24251,1500,0
9616,24252,1500,0
9617,24253,1500,0
9618,24254,1500,0
9619,24255,1500,0
9620,24256,1500,0
9621,24257,1500,0
9622,24258,1500,0
9623,24259,1500,0
9624,24260,1500,0
9625,24261,1500,0
9626,24262,1500,0
9627,24263,1500,0
9628,24264,1500,0
9629,24265,1500,0
9630,24266,1500,0
9631,24267,1500,0
9632,24268,1500,0
9633,24269,1500,0
9634,24270,1500,0
9635,24271,1500,0
9636,24272,1500,0
9637,24273,1500,0
9638,24274,1500,0
9639,24275,1500,0
9640,24276,1500,0
9641,24277,1500,0
9642,24278,1500,0
9643,24279,1500,0
9644,24280,1500,0
9645,24281,1500,0
9646,24282,1500,0
9647,24283,1500,0
9648,24284,1500,0
9649,24285,1500,0
9650,24286,1500,0
9651,24287,1500,0
9652,24288,1500,0
9653,24289,1500,0
9654,24290,1500,0
9655,24291,1500,0
9656,24292,1500,0
9657,24293,1500,0
9658,24294,1500,0
9659,24295,1500,0
9660,24296,1500,0
9661,24297,1500,0
9662,24298,1500,0
9663,24299,1500,0
9664,24300,1500,0
9665,24301,1500,0
9666,24302,1500,0
9667,24303,1500,0
9668,24304,1500,0
9669,24305,1500,0
9670,24306,1500,0
9671,24307,1500,0
9672,24308,1500,0
9673,24309,1500,0
9674,24310,1500,0
9675,24311,1500,0
9676,24312,1500,0
9677,24313,1500,0
9678,24314,1500,0
9679,24315,1500,0
9680,24316,1500,0
9681,24317,1500,0
9682,24318,1500,0
9683,24319,1500,0
9684,24320,1500,0
9685,24321,1500,0
9686,24322,1500,0
9687,24323,1500,0
9688,24324,1500,0
9689,24325,1500,0
9690,24326,1500,0
9691,24327,1500,0
9692,24328,1500,0
9693,24329,1500,0
9694,24330,1500,0
9695,24331,1500,0
9696,24332,1500,0
9697,24333,1500,0
9698,24334,1500,0
9699,24335,1500,0
9700,24336,1500,0
9701,24337,1500,0
9702,24338,1500,0
9703,24339,1500,0
9704,24340,1500,0
9705,24341,1500,0
9706,24342,1500,0
9707,24343,1500,0
9708,24344,1500,0
9709,24345,1500,0
9710,24346,1500,0
9711,24347,1500,0
9712,24348,1500,0
9713,24349,1500,0
9714,24350,1500,0
9715,24351,1500,0
9716,24352,1500,0
9717,24353,1500,0
9718,24354,1500,0
9719,24355,1500,0
9720,24356,1500,0
9721,24357,1500,0
9722,24358,1500,0
9723,24359,1500,0
9724,24360,1500,0
9725,24361,1500,0
9726,24362,1500,0
9727,24363,1500,0
9728,24364,1500,0
9729,24365,1500,0
9730,24366,1500,0
9731,24367,1500,0
9732,24368,1500,0
9733,24369,1500,0
9734,24370,1500,0
9735,24371,1500,0
9736,24372,1500,0
9737,24373,1500,0
9738,24374,1500,0
9739,24375,1500,0
9740,24376,1500,0
9741,24377,1500,0
9742,24378,1500,0
9743,24379,1500,0
9744,24380,1500,0
9745,24381,1500,0
9746,24382,1500,0
9747,24383,1500,0
9748,24384,1500,0
9749,24385,1500,0
9750,24386,1500,0
9751,24387,1500,0
9752,24388,1500,0
9753,24389,1500,0
9754,24390,1500,0
9755,24391,1500,0
9756,24392,1500,0
9757,24393,1500,0
9758,24394,1500,0
9759,24395,1500,0
9760,24396,1500,0
9761,24397,1500,0
9762,24398,1500,0
9763,24399,1500,0
9764,24400,1500,0
9765,24401,1500,0
9766,24402,1500,0
9767,24403,1500,0
9768,24404,1500,0
9769,24405,1500,0
9770,24406,1500,0
9771,24407,1500,0
9772,24408,1500,0
9773,24409,1500,0
9774,24410,1500,0
9775,24411,1500,0
9776,24412,1500,0
9777,24413,1500,0
9778,24414,1500,0
9779,24415,1500,0
9780,24416,1500,0
9781,24417,1500,0
9782,24418,1500,0
9783,24419,1500,0
9784,24420,1500,0
9785,24421,1500,0
9786,24422,1500,0
9787,24423,1500,0
9788,24424,1500,0
9789,24425,1500,0
9790,24426,1500,0
9791,24427,1500,0
9792,24428,1500,0
9793,24429,1500,0
9794,24430,1500,0
9795,24431,1500,0
9796,24432,1500,0
9797,24433,1500,0
9798,24434,1500,0
9799,24435,1500,0
9800,24436,1500,0
9801,24437,1500,0
9802,24438,1500,0
9803,24439,1500,0
9804,24440,1500,0
9805,24441,1500,0
9806,24442,1500,0
9807,24443,1500,0
9808,24444,1500,0
9809,24445,1500,0
9810,24446,1500,0
9811,24447,1500,0
9812,24448,1500,0
9813,24449,1500,0
9814,24450,1500,0
9815,24451,1500,0
9816,24452,1500,0
9817,24453,1500,0
9818,24454,1500,0
9819,24455,1500,0
9820,24456,1500,0
9821,24457,1500,0
9822,24458,1500,0
9823,24459,1500,0
9824,24460,1500,0
9825,24461,1500,0
9826,24462,1500,0
9827,24463,1500,0
9828,24464,1500,0
9829,24465,1500,0
9830,24466,1500,0
9831,24467,1500,0
9832,24468,1500,0
9833,24469,1500,0
9834,24470,1500,0
9835,24471,1500,0
9836,24472,1500,0
9837,24473,1500,0
9838,24474,1500,0
9839,24475,1500,0
9840,24476,1500,0
9841,24477,1500,0
9842,24478,1500,0
9843,24479,1500,0
9844,24480,1500,0
9845,24481,1500,0
9846,24482,1500,0
9847,24483,1500,0
9848,24484,1500,0
9849,24485,1500,0
9850,24486,1500,0
9851,24487,1500,0
9852,24488,1500,0
9853,24489,1500,0
9854,24490,1500,0
9855,24491,1500,0
9856,24492,1500,0
9857,24493,1500,0
9858,24494,1500,0
9859,24495,1500,0
9860,24496,1500,0
9861,24497,1500,0
9862,24498,1500,0
9863,24499,1500,0
9864,24500,1500,0
9865,24501,1500,0
9866,24502,1500,0
9867,24503,1500,0
9868,24504,1500,0
9869,24505,1500,0
9870,24506,1500,0
9871,24507,1500,0
9872,24508,1500,0
9873,24509,1500,0
9874,24510,1500,0
9875,24511,1500,0
9876,24512,1500,0
9877,24513,1500,0
9878,24514,1500,0
9879,24515,1500,0
9880,24516,1500,0
9881,24517,1500,0
9882,24518,1500,0
9883,24519,1500,0
9884,24520,1500,0
9885,24521,1500,0
9886,24522,1500,0
9887,24523,1500,0
9888,24524,1500,0
9889,24525,1500,0
9890,24526,1500,0
9891,24527,1500,0
9892,24528,1500,0
9893,24529,1500,0
9894,24530,1500,0
9895,24531,1500,0
9896,24532,1500,0
9897,24533,1500,0
9898,24534,1500,0
9899,24535,1500,0
9900,24536,1500,0
9901,24537,1500,0
9902,24538,1500,0
9903,24539,1500,0
9904,24540,1500,0
9905,24541,1500,0
9906,24542,1500,0
9907,24543,1500,0
9908,24544,1500,0
9909,24545,1500,0
9910,24546,1500,0
9911,24547,1500,0
9912,24548,1500,0
9913,24549,1500,0
9914,24550,1500,0
9915,24551,1500,0
9916,24552,1500,0
9917,24553,1500,0
9918,24554,1500,0
9919,24555,1500,0
9920,24556,1500,0
9921,24557,1500,0
9922,24558,1500,0
9923,24559,1500,0
9924,24560,1500,0
9925,24561,1500,0
9926,24562,1500,0
9927,24563,1500,0
9928,24564,1500,0
9929,24565,1500,0
9930,24566,1500,0
9931,24567,1500,0
9932,24568,1500,0
9933,24569,1500,0
9934,24570,1500,0
9935,24571,1500,0
9936,24572,1500,0
9937,24573,1500,0
9938,24574,1500,0
9939,24575,1500,0
9940,24576,1500,0
9941,24577,1500,0
9942,24578,1500,0
9943,24579,1500,0
9944,24580,1500,0
9945,24581,1500,0
9946,24582,1500,0
9947,24583,1500,0
9948,24584,1500,0
9949,24585,1500,0
9950,24586,1500,0
9951,24587,1500,0
9952,24588,1500,0
9953,24589,1500,0
9954,24590,1500,0
9955,24591,1500,0
9956,24592,1500,0
9957,24593,1500,0
9958,24594,1500,0
9959,24595,1500,0
9960,24596,1500,0
9961,24597,1500,0
9962,24598,1500,0
9963,24599,1500,0
9964,24600,1500,0
9965,24601,1500,0
9966,24602,1500,0
9967,24603,1500,0
9968,24604,1500,0
9969,24605,1500,0
9970,24606,1500,0
9971,24607,1500,0
9972,24608,1500,0
9973,24609,1500,0
9974,24610,1500,0
9975,24611,1500,0
9976,24612,1500,0
9977,24613,1500,0
9978,24614,1500,0
9979,24615,1500,0
9980,24616,1500,0
9981,24617,1500,0
9982,24618,1500,0
9983,24619,1500,0
9984,24620,1500,0
9985,24621,1500,0
9986,24622,1500,0
9987,24623,1500,0
9988,24624,1500,0
9989,24625,1500,0
9990,24626,1500,0
9991,24627,1500,0
9992,24628,1500,0
9993,24629,1500,0
9994,24630,1500,0
9995,24631,1500,0
9996,24632,1500,0
9997,24633,1500,0
9998,24634,1500,0
9999,24635,1500,0
10000,24636,1500,0
10001,24637,1500,0
10002,24638,1500,0
10003,24639,1500,0
10004,24640,1500,0
10005,24641,1500,0
10006,24642,1500,0
